SOURCE,STATION,DATE,SURFCHLA
IMS,70,9/2/1997,23.7
IMS,70,9/16/1997,6.2
IMS,70,9/30/1997,5.6
IMS,70,10/14/1997,4.5
IMS,70,10/28/1997,19.7
IMS,70,11/11/1997,3.5
IMS,70,12/2/1997,10.1
IMS,70,12/17/1997,20.3
IMS,70,1/6/1998,
IMS,70,1/12/1998,4.7
IMS,70,1/21/1998,3.8
IMS,70,2/9/1998,0.71
IMS,70,2/18/1998,4
IMS,70,3/2/1998,1.9
IMS,70,3/16/1998,1.5
IMS,70,3/31/1998,1.1
IMS,70,4/16/1998,0.99
IMS,70,4/28/1998,30.4
IMS,70,5/14/1998,19.4
IMS,70,5/27/1998,12.2
IMS,70,6/8/1998,20
IMS,70,6/22/1998,191.94
IMS,70,7/6/1998,11.9
IMS,70,7/21/1998,14.2
IMS,70,8/4/1998,17
IMS,70,8/17/1998,11.4
IMS,70,8/31/1998,6.9
IMS,70,9/14/1998,10.9
IMS,70,9/24/1998,35.5
IMS,70,10/12/1998,23.6
IMS,70,10/27/1998,39.5
IMS,70,11/9/1998,11.1
IMS,70,11/23/1998,12.4
IMS,70,12/8/1998,28.9
IMS,70,12/21/1998,1.1
IMS,70,1/5/1999,4.22
IMS,70,1/19/1999,6.67
IMS,70,2/3/1999,0.67
IMS,70,2/16/1999,4.5
IMS,70,3/2/1999,3.2
IMS,70,3/17/1999,15.89
IMS,70,3/29/1999,5.87
IMS,70,4/14/1999,26.92
IMS,70,4/26/1999,7.6
IMS,70,5/10/1999,16.62
IMS,70,5/25/1999,10.06
IMS,70,6/7/1999,11.69
IMS,70,6/21/1999,13.31
IMS,70,7/6/1999,13.25
IMS,70,7/19/1999,10.36
IMS,70,8/2/1999,16.09
IMS,70,8/17/1999,13.13
IMS,70,9/1/1999,20.21
IMS,70,9/13/1999,7.87
IMS,70,9/24/1999,1.06
IMS,70,9/29/1999,1.08
IMS,70,10/11/1999,3.09
IMS,70,10/25/1999,0.66
IMS,70,11/9/1999,2.43
IMS,70,11/22/1999,16.15
IMS,70,12/8/1999,27.19
IMS,70,12/21/1999,30.86
IMS,90,6/10/1997,
IMS,90,6/24/1997,
IMS,90,7/8/1997,
IMS,90,7/22/1997,
IMS,90,8/7/1997,
IMS,90,8/20/1997,
IMS,90,9/2/1997,
IMS,90,9/16/1997,
IMS,90,9/30/1997,
IMS,90,10/14/1997,
IMS,90,10/28/1997,
IMS,90,11/11/1997,
IMS,90,12/2/1997,
IMS,90,12/17/1997,
IMS,90,1/6/1998,
IMS,90,1/12/1998,
IMS,90,1/21/1998,
IMS,90,2/9/1998,
IMS,90,2/18/1998,
IMS,90,3/2/1998,
IMS,90,3/16/1998,
IMS,90,3/31/1998,
IMS,90,4/16/1998,
IMS,90,4/28/1998,
IMS,90,5/14/1998,
IMS,90,5/27/1998,
IMS,90,6/8/1998,
IMS,90,6/22/1998,
IMS,90,7/6/1998,
IMS,90,7/21/1998,
IMS,90,8/4/1998,
IMS,90,8/17/1998,
IMS,90,8/31/1998,
IMS,90,9/14/1998,
IMS,90,9/24/1998,
IMS,90,10/12/1998,
IMS,90,10/27/1998,
IMS,90,11/9/1998,
IMS,90,11/23/1998,
IMS,90,12/8/1998,
IMS,90,12/21/1998,
IMS,90,1/5/1999,
IMS,90,1/19/1999,
IMS,90,2/3/1999,
IMS,90,2/16/1999,
IMS,90,3/2/1999,
IMS,90,3/17/1999,
IMS,90,3/29/1999,
IMS,90,4/14/1999,
IMS,90,4/26/1999,
IMS,90,5/10/1999,
IMS,90,5/25/1999,
IMS,90,6/7/1999,
IMS,90,6/21/1999,
IMS,90,7/6/1999,
IMS,90,7/19/1999,
IMS,90,8/2/1999,
IMS,90,8/17/1999,
IMS,90,9/13/1999,
IMS,90,9/24/1999,
IMS,90,9/29/1999,
IMS,90,10/11/1999,
IMS,90,10/25/1999,
IMS,90,11/9/1999,
IMS,90,11/22/1999,
IMS,90,12/8/1999,
IMS,90,12/21/1999,
IMS,100,6/10/1997,4.3
IMS,100,6/24/1997,3.9
IMS,100,7/8/1997,8.9
IMS,100,7/22/1997,10.7
IMS,100,8/7/1997,7.4
IMS,100,8/20/1997,7.9
IMS,100,9/2/1997,10.7
IMS,100,9/16/1997,7.3
IMS,100,9/30/1997,2
IMS,100,10/14/1997,2.3
IMS,100,10/28/1997,7.4
IMS,100,11/11/1997,4.9
IMS,100,12/2/1997,12.6
IMS,100,12/17/1997,20
IMS,100,1/6/1998,
IMS,100,1/12/1998,7.6
IMS,100,1/21/1998,7.8
IMS,100,2/9/1998,1.6
IMS,100,2/18/1998,3.4
IMS,100,3/2/1998,1.4
IMS,100,3/16/1998,7.7
IMS,100,3/31/1998,3.5
IMS,100,4/16/1998,3.18
IMS,100,4/28/1998,20.8
IMS,100,5/14/1998,20.7
IMS,100,5/27/1998,7
IMS,100,6/8/1998,17.5
IMS,100,6/22/1998,14.36
IMS,100,7/6/1998,12.8
IMS,100,7/21/1998,9.5
IMS,100,8/4/1998,15.1
IMS,100,8/17/1998,15.4
IMS,100,8/31/1998,6.2
IMS,100,9/14/1998,8.7
IMS,100,9/24/1998,12.1
IMS,100,10/12/1998,15.1
IMS,100,10/27/1998,8.6
IMS,100,11/9/1998,13.2
IMS,100,11/23/1998,5.5
IMS,100,12/8/1998,8.9
IMS,100,12/21/1998,2.4
IMS,100,1/5/1999,9.41
IMS,100,1/19/1999,62.96
IMS,100,2/3/1999,6.77
IMS,100,2/16/1999,2.72
IMS,100,3/2/1999,19.28
IMS,100,3/17/1999,8.49
IMS,100,3/29/1999,73.99
IMS,100,4/14/1999,6.42
IMS,100,4/26/1999,11.63
IMS,100,5/10/1999,7.86
IMS,100,5/25/1999,6.84
IMS,100,6/7/1999,7.69
IMS,100,6/21/1999,23.92
IMS,100,7/6/1999,13.85
IMS,100,7/19/1999,18.59
IMS,100,8/2/1999,18.35
IMS,100,8/17/1999,75.2
IMS,100,9/13/1999,20.48
IMS,100,9/24/1999,0.98
IMS,100,9/29/1999,1.28
IMS,100,10/11/1999,7.53
IMS,100,10/25/1999,0.71
IMS,100,11/9/1999,5.46
IMS,100,11/22/1999,58.81
IMS,100,12/8/1999,32.06
IMS,100,12/21/1999,23.07
IMS,110,6/10/1997,
IMS,110,6/24/1997,
IMS,110,7/8/1997,
IMS,110,7/22/1997,
IMS,110,8/7/1997,
IMS,110,8/20/1997,
IMS,110,9/2/1997,
IMS,110,9/16/1997,
IMS,110,9/30/1997,
IMS,110,10/14/1997,
IMS,110,10/28/1997,
IMS,110,11/11/1997,
IMS,110,12/2/1997,
IMS,110,12/17/1997,
IMS,110,1/6/1998,
IMS,110,1/12/1998,
IMS,110,1/21/1998,
IMS,110,2/9/1998,
IMS,110,2/18/1998,
IMS,110,3/2/1998,
IMS,110,3/16/1998,
IMS,110,3/31/1998,
IMS,110,4/16/1998,
IMS,110,4/28/1998,
IMS,110,5/14/1998,
IMS,110,5/27/1998,
IMS,110,6/8/1998,
IMS,110,6/22/1998,
IMS,110,7/6/1998,
IMS,110,7/21/1998,
IMS,110,8/4/1998,
IMS,110,8/17/1998,
IMS,110,8/31/1998,
IMS,110,9/14/1998,
IMS,110,9/24/1998,
IMS,110,10/12/1998,
IMS,110,10/27/1998,
IMS,110,11/9/1998,
IMS,110,11/23/1998,
IMS,110,12/7/1998,
IMS,110,12/21/1998,
IMS,110,1/5/1999,
IMS,110,1/19/1999,
IMS,110,2/3/1999,
IMS,110,2/16/1999,
IMS,110,3/2/1999,
IMS,110,3/17/1999,
IMS,110,3/29/1999,
IMS,110,4/14/1999,
IMS,110,4/26/1999,
IMS,110,5/10/1999,
IMS,110,5/25/1999,
IMS,110,6/7/1999,
IMS,110,6/21/1999,
IMS,110,7/6/1999,
IMS,110,7/19/1999,
IMS,110,8/2/1999,
IMS,110,8/17/1999,
IMS,110,9/13/1999,
IMS,110,9/24/1999,
IMS,110,9/29/1999,
IMS,110,10/11/1999,
IMS,110,10/25/1999,
IMS,110,11/9/1999,
IMS,110,11/22/1999,
IMS,110,12/8/1999,
IMS,110,12/21/1999,
IMS,120,1/24/1994,42.6
IMS,120,2/7/1994,346.3
IMS,120,2/14/1994,59.7
IMS,120,3/8/1994,21.7
IMS,120,3/15/1994,9
IMS,120,4/7/1994,130.7
IMS,120,4/21/1994,63.5
IMS,120,5/5/1994,8.2
IMS,120,5/25/1994,7.5
IMS,120,6/8/1994,15.8
IMS,120,6/30/1994,12
IMS,120,7/12/1994,7.2
IMS,120,7/26/1994,22.6
IMS,120,8/9/1994,16.5
IMS,120,8/23/1994,2.3
IMS,120,9/8/1994,12.3
IMS,120,9/20/1994,10.5
IMS,120,10/5/1994,5.7
IMS,120,10/25/1994,10.1
IMS,120,11/8/1994,6.8
IMS,120,11/29/1994,10
IMS,120,12/13/1994,9.6
IMS,120,1/4/1995,6.2
IMS,120,1/26/1995,28.3
IMS,120,2/22/1995,82.8
IMS,120,3/7/1995,13.6
IMS,120,3/22/1995,13.4
IMS,120,3/28/1995,37.7
IMS,120,4/11/1995,20.2
IMS,120,4/26/1995,8.6
IMS,120,5/9/1995,6.7
IMS,120,5/23/1995,9.4
IMS,120,6/6/1995,16.6
IMS,120,6/13/1995,20.8
IMS,120,6/21/1995,39.9
IMS,120,7/5/1995,15.4
IMS,120,7/18/1995,37.8
IMS,120,8/1/1995,9
IMS,120,8/9/1995,26.1
IMS,120,8/15/1995,10.3
IMS,120,8/29/1995,11.2
IMS,120,9/12/1995,19.1
IMS,120,9/27/1995,19.5
IMS,120,10/11/1995,27.1
IMS,120,10/24/1995,43.7
IMS,120,11/8/1995,19
IMS,120,11/20/1995,13.6
IMS,120,12/12/1995,12.3
IMS,120,1/10/1996,44
IMS,120,1/11/1996,
IMS,120,1/30/1996,153.6
IMS,120,2/22/1996,15.5
IMS,120,3/5/1996,38.8
IMS,120,3/25/1996,
IMS,120,4/1/1996,86.4
IMS,120,4/18/1996,28.5
IMS,120,5/2/1996,6.4
IMS,120,5/14/1996,17.4
IMS,120,5/29/1996,16.3
IMS,120,6/25/1996,10.9
IMS,120,7/10/1996,11.2
IMS,120,7/17/1996,18.3
IMS,120,7/25/1996,8.9
IMS,120,8/6/1996,22.6
IMS,120,8/20/1996,14.5
IMS,120,9/3/1996,17.9
IMS,120,9/9/1996,39.7
IMS,120,9/16/1996,22.5
IMS,120,10/2/1996,9.2
IMS,120,10/24/1996,6.5
IMS,120,11/6/1996,19.4
IMS,120,11/19/1996,4.7
IMS,120,12/3/1996,18.2
IMS,120,12/17/1996,32.4
IMS,120,1/7/1997,5.15
IMS,120,1/22/1997,7.9
IMS,120,2/4/1997,18.5
IMS,120,2/19/1997,18.2
IMS,120,3/4/1997,12.2
IMS,120,3/11/1997,8.7
IMS,120,3/18/1997,36.4
IMS,120,4/3/1997,21.6
IMS,120,4/15/1997,7.4
IMS,120,4/30/1997,6.1
IMS,120,5/14/1997,8.2
IMS,120,5/29/1997,2.8
IMS,120,6/10/1997,4.8
IMS,120,6/24/1997,3.9
IMS,120,7/8/1997,7.9
IMS,120,7/22/1997,6.6
IMS,120,8/7/1997,8.9
IMS,120,8/20/1997,10.1
IMS,120,9/2/1997,12.8
IMS,120,9/16/1997,4.7
IMS,120,9/30/1997,3.3
IMS,120,10/14/1997,4.2
IMS,120,10/28/1997,10.8
IMS,120,11/11/1997,2.7
IMS,120,12/2/1997,18.3
IMS,120,12/17/1997,13.1
IMS,120,1/6/1998,
IMS,120,1/12/1998,8.3
IMS,120,1/21/1998,33.6
IMS,120,2/9/1998,1.6
IMS,120,2/18/1998,2.1
IMS,120,3/2/1998,2.5
IMS,120,3/16/1998,5.57
IMS,120,3/31/1998,1.9
IMS,120,4/16/1998,10.8
IMS,120,4/28/1998,30.4
IMS,120,5/14/1998,18.6
IMS,120,5/27/1998,3.4
IMS,120,6/8/1998,14.7
IMS,120,6/22/1998,3.95
IMS,120,7/6/1998,32
IMS,120,7/21/1998,10.9
IMS,120,8/4/1998,12.5
IMS,120,8/17/1998,56.9
IMS,120,8/31/1998,28.2
IMS,120,9/14/1998,26.5
IMS,120,9/24/1998,14.7
IMS,120,10/12/1998,18.5
IMS,120,10/27/1998,10.3
IMS,120,11/9/1998,7.3
IMS,120,11/23/1998,3.3
IMS,120,12/7/1998,7.6
IMS,120,12/21/1998,4.9
IMS,120,1/5/1999,5.42
IMS,120,1/19/1999,4.88
IMS,120,2/3/1999,7.91
IMS,120,2/16/1999,5.26
IMS,120,3/2/1999,23.88
IMS,120,3/17/1999,10.9
IMS,120,3/29/1999,15.92
IMS,120,4/14/1999,12.37
IMS,120,4/26/1999,8.41
IMS,120,5/10/1999,4.99
IMS,120,5/25/1999,7.21
IMS,120,6/7/1999,17.63
IMS,120,6/21/1999,35.48
IMS,120,7/6/1999,10.4
IMS,120,7/19/1999,21.65
IMS,120,8/2/1999,8.57
IMS,120,8/17/1999,28.44
IMS,120,9/13/1999,25.36
IMS,120,9/24/1999,2.92
IMS,120,9/29/1999,1.6
IMS,120,10/11/1999,12.49
IMS,120,10/25/1999,1.71
IMS,120,11/9/1999,9.05
IMS,120,11/22/1999,24.5
IMS,120,12/8/1999,17.26
IMS,120,12/21/1999,21.28
IMS,130,6/24/1997,
IMS,130,7/8/1997,
IMS,130,7/22/1997,
IMS,130,8/7/1997,
IMS,130,8/20/1997,
IMS,130,9/2/1997,
IMS,130,9/16/1997,
IMS,130,9/30/1997,
IMS,130,10/14/1997,
IMS,130,10/21/1997,
IMS,130,10/28/1997,
IMS,130,11/11/1997,
IMS,130,12/17/1997,
IMS,130,1/21/1998,
IMS,130,1/5/1999,
IMS,130,1/19/1999,
IMS,130,2/3/1999,
IMS,130,2/15/1999,
IMS,130,3/2/1999,
IMS,130,3/18/1999,
IMS,130,3/29/1999,
IMS,130,4/14/1999,
IMS,130,4/26/1999,
IMS,130,5/10/1999,
IMS,130,5/25/1999,
IMS,130,6/7/1999,
IMS,130,6/21/1999,
IMS,130,7/6/1999,
IMS,130,7/19/1999,
IMS,130,8/2/1999,
IMS,130,8/17/1999,
IMS,130,9/13/1999,
IMS,130,9/29/1999,
IMS,130,10/11/1999,
IMS,130,10/25/1999,
IMS,130,11/9/1999,
IMS,130,11/22/1999,
IMS,130,12/8/1999,
IMS,130,12/21/1999,
IMS,140,6/10/1997,5.5
IMS,140,6/24/1997,3.6
IMS,140,7/8/1997,76.6
IMS,140,7/22/1997,5.5
IMS,140,8/7/1997,5.3
IMS,140,8/20/1997,14.3
IMS,140,9/2/1997,13
IMS,140,9/16/1997,4.1
IMS,140,9/30/1997,3.1
IMS,140,10/14/1997,7.7
IMS,140,10/21/1997,
IMS,140,10/28/1997,6.4
IMS,140,11/11/1997,3.7
IMS,140,12/2/1997,7
IMS,140,12/17/1997,11.5
IMS,140,1/21/1998,21
IMS,140,2/18/1998,5.4
IMS,140,3/4/1998,2.9
IMS,140,3/31/1998,6.6
IMS,140,4/14/1998,19.51
IMS,140,5/14/1998,16.1
IMS,140,5/27/1998,6.5
IMS,140,6/8/1998,8.8
IMS,140,6/22/1998,5.61
IMS,140,7/21/1998,15.9
IMS,140,8/4/1998,8.3
IMS,140,8/17/1998,13.7
IMS,140,8/31/1998,9.8
IMS,140,9/14/1998,6.3
IMS,140,10/12/1998,5.5
IMS,140,10/27/1998,6.3
IMS,140,11/9/1998,8.2
IMS,140,11/23/1998,3.4
IMS,140,12/7/1998,7.1
IMS,140,12/21/1998,2.2
IMS,140,1/5/1999,8.9
IMS,140,1/19/1999,36.98
IMS,140,2/3/1999,13.43
IMS,140,2/15/1999,81.22
IMS,140,3/2/1999,6.7
IMS,140,3/18/1999,3.56
IMS,140,3/29/1999,6.98
IMS,140,4/14/1999,9.8
IMS,140,4/26/1999,5.79
IMS,140,5/10/1999,1.48
IMS,140,5/25/1999,3.36
IMS,140,6/7/1999,
IMS,140,6/21/1999,7.7
IMS,140,7/6/1999,4.41
IMS,140,7/19/1999,15.16
IMS,140,8/2/1999,14.43
IMS,140,8/17/1999,5.5
IMS,140,9/13/1999,15.07
IMS,140,9/29/1999,3.66
IMS,140,10/11/1999,24.75
IMS,140,10/25/1999,6.03
IMS,140,11/9/1999,10.82
IMS,140,11/22/1999,21.28
IMS,140,12/8/1999,24.03
IMS,140,12/21/1999,24.9
IMS,150,6/24/1997,
IMS,150,7/8/1997,
IMS,150,7/22/1997,
IMS,150,8/7/1997,
IMS,150,8/20/1997,
IMS,150,9/2/1997,
IMS,150,9/16/1997,
IMS,150,9/30/1997,
IMS,150,10/14/1997,
IMS,150,10/21/1997,
IMS,150,10/28/1997,
IMS,150,11/11/1997,
IMS,150,12/2/1997,
IMS,150,12/17/1997,
IMS,150,1/21/1998,
IMS,150,1/5/1999,
IMS,150,1/19/1999,
IMS,150,2/3/1999,
IMS,150,2/15/1999,
IMS,150,3/2/1999,
IMS,150,3/18/1999,
IMS,150,3/29/1999,
IMS,150,4/14/1999,
IMS,150,4/26/1999,
IMS,150,5/10/1999,
IMS,150,5/25/1999,
IMS,150,6/7/1999,
IMS,150,6/21/1999,
IMS,150,7/6/1999,
IMS,150,7/19/1999,
IMS,150,8/2/1999,
IMS,150,8/17/1999,
IMS,150,9/13/1999,
IMS,150,9/29/1999,
IMS,150,10/11/1999,
IMS,150,10/25/1999,
IMS,150,11/9/1999,
IMS,150,11/22/1999,
IMS,150,12/8/1999,
IMS,150,12/21/1999,
IMS,160,6/10/1997,7.4
IMS,160,6/24/1997,9.4
IMS,160,7/8/1997,10.3
IMS,160,7/22/1997,15.7
IMS,160,8/7/1997,9.7
IMS,160,8/20/1997,12.1
IMS,160,9/2/1997,9.1
IMS,160,9/16/1997,4.3
IMS,160,9/30/1997,6.3
IMS,160,10/14/1997,3
IMS,160,10/21/1997,
IMS,160,10/28/1997,3.5
IMS,160,11/11/1997,1.8
IMS,160,12/2/1997,4.9
IMS,160,12/17/1997,8.8
IMS,160,1/21/1998,21.3
IMS,160,2/18/1998,4.6
IMS,160,3/4/1998,8.1
IMS,160,3/31/1998,7.5
IMS,160,4/14/1998,30.12
IMS,160,5/14/1998,16.2
IMS,160,5/27/1998,5.9
IMS,160,6/8/1998,5.5
IMS,160,6/22/1998,4.84
IMS,160,8/17/1998,17.4
IMS,160,8/31/1998,9.7
IMS,160,9/14/1998,9.8
IMS,160,10/12/1998,4.3
IMS,160,10/27/1998,4
IMS,160,11/9/1998,7.9
IMS,160,11/23/1998,2.6
IMS,160,12/7/1998,3.4
IMS,160,12/21/1998,1
IMS,160,1/5/1999,5.8
IMS,160,1/19/1999,8.05
IMS,160,2/3/1999,50.19
IMS,160,2/15/1999,25.89
IMS,160,3/2/1999,15.23
IMS,160,3/18/1999,4.79
IMS,160,3/29/1999,2.52
IMS,160,4/14/1999,4.77
IMS,160,4/26/1999,4.93
IMS,160,5/10/1999,2.75
IMS,160,5/25/1999,3.21
IMS,160,6/7/1999,6.31
IMS,160,6/21/1999,13.53
IMS,160,7/6/1999,12.6
IMS,160,7/19/1999,14.81
IMS,160,8/2/1999,49.59
IMS,160,8/17/1999,8.48
IMS,160,9/13/1999,23.2
IMS,160,9/29/1999,9.25
IMS,160,10/11/1999,37.07
IMS,160,10/25/1999,10.23
IMS,160,11/9/1999,23.8
IMS,160,11/22/1999,26.56
IMS,160,12/8/1999,27.48
IMS,160,12/21/1999,41.81
IMS,170,6/24/1997,
IMS,170,7/8/1997,
IMS,170,7/22/1997,
IMS,170,8/7/1997,
IMS,170,9/16/1997,
IMS,170,10/14/1997,
IMS,170,12/2/1997,
IMS,170,1/5/1999,
IMS,170,1/19/1999,
IMS,170,2/3/1999,
IMS,170,2/15/1999,
IMS,170,3/2/1999,
IMS,170,3/18/1999,
IMS,170,3/29/1999,
IMS,170,4/14/1999,
IMS,170,4/26/1999,
IMS,170,5/10/1999,
IMS,170,5/25/1999,
IMS,170,6/7/1999,
IMS,170,6/21/1999,
IMS,170,7/6/1999,
IMS,170,7/19/1999,
IMS,170,8/2/1999,
IMS,170,8/17/1999,
IMS,170,9/13/1999,
IMS,170,9/29/1999,
IMS,170,10/11/1999,
IMS,170,10/25/1999,
IMS,170,11/9/1999,
IMS,170,11/22/1999,
IMS,170,12/8/1999,
IMS,170,12/21/1999,
IMS,180,6/24/1997,
IMS,180,7/8/1997,
IMS,180,7/22/1997,
IMS,180,8/7/1997,
IMS,180,9/16/1997,
IMS,180,10/14/1997,
IMS,180,1/5/1999,
IMS,180,1/19/1999,
IMS,180,2/3/1999,
IMS,180,2/15/1999,
IMS,180,3/2/1999,
IMS,180,3/18/1999,
IMS,180,3/29/1999,
IMS,180,4/14/1999,
IMS,180,4/26/1999,
IMS,180,5/10/1999,
IMS,180,5/25/1999,
IMS,180,6/7/1999,
IMS,180,7/6/1999,
IMS,180,7/19/1999,
IMS,180,8/17/1999,
IMS,180,9/24/1999,
IMS,180,9/29/1999,
IMS,180,10/11/1999,
IMS,180,10/25/1999,
IMS,180,11/9/1999,
IMS,180,11/22/1999,
IMS,180,12/8/1999,
IMS,180,12/21/1999,
WEY,-5,4/25/1996,
WEY,-5,5/21/1996,
WEY,-5,6/19/1996,
WEY,-5,7/15/1996,
WEY,-5,8/14/1996,
WEY,-5,9/20/1996,
WEY,-5,9/25/1996, nm
WEY,-5,10/15/1996, nm
WEY,-5,11/12/1996,
WEY,-5,12/11/1996,
WEY,-5,1/15/1997,
WEY,-5,2/12/1997,
WEY,-5,3/11/1997,
WEY,-5,4/8/1997,
WEY,-5,5/8/1997,
WEY,-5,6/5/1997,
WEY,-5,7/1/1997,
WEY,-5,7/30/1997,
WEY,-5,8/26/1997,
WEY,-5,9/23/1997,
WEY,-5,10/21/1997,
WEY,-5,11/19/1997,
WEY,-5,2/25/1998,
WEY,-5,3/25/1998,
WEY,-5,4/23/1998,
WEY,-5,12/29/1998,
WEY,-5,2/23/1999,
WEY,-5,3/22/1999,
WEY,-5,5/18/1999,
WEY,-5,12/28/1999,
WEY,0,4/25/1996,12
WEY,0,5/21/1996,1.8
WEY,0,6/19/1996,1.3
WEY,0,7/15/1996,1.6
WEY,0,8/14/1996,
WEY,0,9/20/1996,0.4
WEY,0,9/25/1996,1.3
WEY,0,10/15/1996,1.8
WEY,0,11/12/1996,1.2
WEY,0,12/11/1996,2.1
WEY,0,1/15/1997,2.4
WEY,0,2/12/1997,4.6
WEY,0,3/11/1997,3.1
WEY,0,4/8/1997,21.8
WEY,0,5/8/1997,11.1
WEY,0,6/5/1997,4.4
WEY,0,7/1/1997,7.2
WEY,0,7/30/1997,1.7
WEY,0,8/26/1997,6
WEY,0,9/23/1997,4
WEY,0,10/21/1997,1.1
WEY,0,11/19/1997,2.9
WEY,0,12/22/1997,0.6
WEY,0,1/26/1998,1.8
WEY,0,2/25/1998,3.1
WEY,0,3/25/1998,1.3
WEY,0,4/23/1998,0.81
WEY,0,5/20/1998,1.26
WEY,0,6/15/1998,2.03
WEY,0,7/13/1998,4.06
WEY,0,8/10/1998,5.13
WEY,0,9/9/1998,0.58
WEY,0,10/6/1998,2.66
WEY,0,11/2/1998,1.71
WEY,0,12/1/1998,0.81
WEY,0,12/29/1998,1.03
WEY,0,1/25/1999,1.15
WEY,0,2/23/1999,0.68
WEY,0,3/22/1999,1.02
WEY,0,4/21/1999,0.15
WEY,0,5/18/1999,1.6
WEY,0,6/15/1999,3.78
WEY,0,7/15/1999,1.7
WEY,0,8/9/1999,6.45
WEY,0,9/7/1999,0.66
WEY,0,10/5/1999,0.53
WEY,0,11/4/1999,0.65
WEY,0,12/2/1999,0.45
WEY,0,12/28/1999,1.34
WEY,5,4/25/1996,
WEY,5,5/21/1996,
WEY,5,6/19/1996,
WEY,5,7/15/1996,
WEY,5,8/14/1996,
WEY,5,9/20/1996,
WEY,5,9/25/1996,
WEY,5,10/15/1996, nm
WEY,5,11/12/1996,
WEY,5,12/11/1996,
WEY,5,1/15/1997,
WEY,5,2/12/1997,
WEY,5,3/11/1997,
WEY,5,4/8/1997,
WEY,5,5/8/1997,
WEY,5,6/5/1997,
WEY,5,7/1/1997,
WEY,5,7/30/1997,
WEY,5,8/26/1997,
WEY,5,9/23/1997,
WEY,5,10/21/1997,
WEY,5,11/19/1997,
WEY,5,2/25/1998,
WEY,5,3/25/1998,
WEY,5,4/23/1998,
WEY,5,12/29/1998,
WEY,5,2/23/1999,
WEY,5,3/22/1999,
WEY,5,5/18/1999,
WEY,5,12/28/1999,
WEY,10,4/25/1996,7.1
WEY,10,5/21/1996,2.2
WEY,10,6/19/1996,3.3
WEY,10,7/15/1996,2.4
WEY,10,8/14/1996,0.6
WEY,10,9/20/1996,1.4
WEY,10,9/25/1996,1.5
WEY,10,10/15/1996,1.5
WEY,10,11/12/1996,0.9
WEY,10,12/11/1996,2.4
WEY,10,1/15/1997,2.5
WEY,10,2/12/1997,4.5
WEY,10,3/11/1997,2.9
WEY,10,4/8/1997,20.6
WEY,10,5/8/1997,14.4
WEY,10,6/5/1997,7.4
WEY,10,7/1/1997,17.4
WEY,10,7/30/1997,3.7
WEY,10,8/26/1997,5.7
WEY,10,9/23/1997,8.1
WEY,10,10/21/1997,2.1
WEY,10,11/19/1997,3.6
WEY,10,12/22/1997,1
WEY,10,1/26/1998,2.3
WEY,10,2/25/1998,3
WEY,10,3/25/1998,1.6
WEY,10,4/23/1998,
WEY,10,5/20/1998,0.92
WEY,10,6/15/1998,1.37
WEY,10,7/13/1998,4.45
WEY,10,8/10/1998,4.45
WEY,10,9/9/1998,0.58
WEY,10,10/6/1998,2.67
WEY,10,11/2/1998,1.03
WEY,10,12/1/1998,0.69
WEY,10,12/29/1998,0.69
WEY,10,1/25/1999,1.03
WEY,10,2/23/1999,0.46
WEY,10,3/22/1999,0.92
WEY,10,4/21/1999,1.24
WEY,10,5/18/1999,1.58
WEY,10,6/15/1999,3.02
WEY,10,7/15/1999,2.16
WEY,10,8/9/1999,13.18
WEY,10,9/7/1999,0.94
WEY,10,10/5/1999,0.8
WEY,10,11/4/1999,0.6
WEY,10,12/2/1999,0.44
WEY,10,12/28/1999,1.43
WEY,20,4/25/1996,1.2
WEY,20,5/21/1996,1.8
WEY,20,6/19/1996,1.4
WEY,20,7/15/1996,5.2
WEY,20,8/14/1996,0.4
WEY,20,9/20/1996,1.5
WEY,20,9/25/1996,1.7
WEY,20,10/15/1996,1
WEY,20,11/12/1996,1.3
WEY,20,12/11/1996,3
WEY,20,1/15/1997,2.7
WEY,20,2/12/1997,4.7
WEY,20,3/11/1997,3.1
WEY,20,4/8/1997,16.4
WEY,20,5/8/1997,12.4
WEY,20,6/5/1997,2.5
WEY,20,7/1/1997,9.6
WEY,20,7/30/1997,7.3
WEY,20,8/26/1997,17.2
WEY,20,9/23/1997,27
WEY,20,10/21/1997,15.2
WEY,20,11/19/1997,1.5
WEY,20,12/22/1997,1.3
WEY,20,1/26/1998,1.6
WEY,20,2/25/1998,3.8
WEY,20,3/25/1998,1.7
WEY,20,4/23/1998,0.58
WEY,20,5/20/1998,1.03
WEY,20,6/15/1998,1.7
WEY,20,7/13/1998,4.04
WEY,20,8/10/1998,5.01
WEY,20,9/9/1998,0.58
WEY,20,10/6/1998,3.81
WEY,20,11/2/1998,3.99
WEY,20,12/1/1998,1.03
WEY,20,12/29/1998,11.7
WEY,20,1/25/1999,0.7
WEY,20,2/23/1999,1
WEY,20,3/22/1999,0.8
WEY,20,4/21/1999,1.22
WEY,20,5/18/1999,1.36
WEY,20,6/15/1999,2.58
WEY,20,7/15/1999,1.3
WEY,20,8/9/1999,15.08
WEY,20,9/7/1999,1.11
WEY,20,10/5/1999,1.06
WEY,20,11/4/1999,0.69
WEY,20,12/2/1999,0.59
WEY,20,12/28/1999,1.27
WEY,25,4/25/1996,
WEY,25,5/21/1996,
WEY,25,6/19/1996,
